2127,MAN,ManpowerGroup Common ,Services,Staffing & Outsourcing Services
2132,MARPS,Marine Petroleum Trust ,Financial,Diversified Investments
2139,MAYS,J. W. Mays Inc. ,Financial,Property Management
2148,MBVT,Merchants Bancshares Inc. ,Financial,Regional - Northeast Banks
2154,MCF,Contango Oil & Gas Company Comm ,Basic Materials,Independent Oil & Gas
5220,MCI, Babson Capital Corporate Invest ,N/A,N/A
2160,MCP,Molycorp Inc Common ,Basic Materials,Industrial Metals & Minerals
2172,MDCO,The Medicines Company ,Healthcare,Drug Manufacturers - Other
10939,MDD,SPDR S&P International Mid Cap ETF,Global Equity ETF,
5227,MDIV, First Trust Exchange-Traded Fun ,N/A,N/A
5228,MDLZ, Mondelez International  Inc. ,Consumer Goods,Confectioners
2184,MDW,Midway Gold Corporation Ordinar ,Basic Materials,Gold
10945,MDY,SPDR S&P MidCap 400 ETF,US Equity ETF,
10907,MDYG,SPDR S&P 400 Mid Cap Growth ETF (MDYG) ETF,US Equity ETF,
5230,MEIP, MEI Pharma  Inc. ,Healthcare,Drug Manufacturers - Other
11370,MGCD,MGC Diagnostics Corporation ,Healthcare,Medical Appliances & Equipment
10988,MGK,Vanguard Mega Cap 300 Growth ETF,US Equity ETF,
5242,MGU, Macquarie Global Infrastructure ,N/A,N/A
5253,MIDU, Direxion Mid Cap Bull 3X Shares ,N/A,N/A
5258,MITT, AG Mortgage Investment Trust  I ,N/A,N/A
5261,MJC, Citigroup Funding Inc. 3% Min C ,N/A,N/A
5262,MJI, Blackrock MuniYield New Jersey  ,N/A,N/A
5278,MMT, MFS Multimarket Income Trust Co ,Financial,Closed-End Fund - Debt
10515,MOAT,Market Vectors Morningstar Wide Moat ETF,Global Equity ETF,
2289,MPAA,Motorcar Parts of America Inc. ,Consumer Goods,Auto Parts
2293,MPET,Magellan Petroleum Corporation ,Basic Materials,Independent Oil & Gas
5298,MRF, American Income Fund  Inc. Comm ,Financial,Closed-End Fund - Debt
2306,MRTN,Marten Transport Ltd. ,Services,Trucking
2314,MSCI,MSCI Inc Common ,Technology,Application Software
2315,MSEX,Middlesex Water Company ,Utilities,Water Utilities
2320,MSM,MSC Industrial Direct Company  ,Services,Industrial Equipment Wholesale
2344,MTZ,MasTec Inc. Common ,Industrial Goods,Heavy Construction
10236,MUAC,iShares 2014 S&P AMT-Free Municipal Series ETF,Fixed Income ETF,
10729,MVV,ProShares Ultra MidCap400 ETF,Commodity Based ETF,
5326,MWG, Morgan Stanley Cap Tr IV Gtd Ca ,N/A,N/A
2376,NATI,National Instruments Corporatio ,Technology,Technical & System Software
