PCAR,PACCAR Inc. ,23.1061
STJ,St. Jude Medical Inc. Common S ,23.3699
EXPE,Expedia Inc. ,23.3936
LEG,Leggett & Platt Incorporated C ,23.4268
ADI,Analog Devices Inc. ,23.4499
LLTC,Linear Technology Corporation ,23.5564
M,Macy's Inc Common ,23.6157
XRAY,DENTSPLY International Inc. ,23.7033
TSS,Total System Services Inc. Com ,23.7129
CELG,Celgene Corporation ,23.7759
TRV,The Travelers Companies Inc. C ,23.7882
A,Agilent Technologies Inc. Comm ,23.8118
NWL,Newell Rubbermaid Inc. Common S ,23.8829
FLIR,FLIR Systems Inc. ,24.0062
MRK,Merck & Company Inc. Common St ,24.1351
MMC,Marsh & McLennan Companies Inc ,24.1583
LLY, Eli Lilly and Company Common St ,24.3011
EEM,iShares MSCI Emerging Index Fund ETF,24.3407
UA,Under Armour Inc. Class A Comm ,24.3804
XLNX,Xilinx Inc. ,24.415
HUM, Humana Inc. Common ,24.4361
LNC,Lincoln National Corporation Co ,24.6788
LRCX,Lam Research Corporation ,24.7319
DRI,Darden Restaurants Inc. Common ,24.77
PX,Praxair Inc. Common ,24.8739
MHK,Mohawk Industries Inc. Common  ,24.9306
MA,Mastercard Incorporated Common  ,24.9329
ABT,Abbott Laboratories Common Stoc ,24.997
FDX,FedEx Corporation Common ,25.0343
PAYX,Paychex Inc. ,25.1555
NRG,NRG Energy Inc. Common ,25.2913
TDC,Teradata Corporation Common Sto ,25.3062
CSC,Computer Sciences Corporation C ,25.4077
CVS,CVS Caremark Corporation Common ,25.4695
SEE,Sealed Air Corporation Common S ,25.487
JWN,Nordstrom Inc. Common ,25.6314
MCO,Moody's Corporation Common Stoc ,25.7074
VLO,Valero Energy Corporation Commo ,25.8554
PDCO,Patterson Companies Inc. ,25.8568
ADP,Automatic Data Processing Inc. ,25.914
FAST,Fastenal Company ,25.9186
AVY,Avery Dennison Corporation Comm ,25.9268
DG,Dollar General Corporation Comm ,26.0109
MET,MetLife Inc. Common ,26.0488
HCA, HCA Holdings  Inc. Common ,26.0551
PRGO,Perrigo Company ,26.0749
LVLT,Level 3 Communications Inc. Co ,26.0988
CTSH,Cognizant Technology Solutions  ,26.1766
SBUX,Starbucks Corporation ,26.3763
CSCO,Cisco Systems Inc. ,26.4383
EFX,Equifax Inc. Common ,26.44
CI,Cigna Corporation Common ,26.4615
PPG,PPG Industries Inc. Common Sto ,26.4719
NTAP,NetApp Inc. ,26.5106
IPG,Interpublic Group of Companies ,26.6415
CME,CME Group Inc. ,26.6543
AVGO,Avago Technologies Limited ,26.7111
CINF,Cincinnati Financial Corporatio ,26.8969
CTXS,Citrix Systems Inc. ,26.9654
LOW,Lowe's Companies Inc. Common S ,26.9654
BBY,Best Buy Co. Inc. Common ,27.0005
IVZ,Invesco Plc New Common ,27.0109
CCE,Coca-Cola Enterprises Inc. Com ,27.1302
TMK,Torchmark Corporation Common St ,27.1596
TMO,Thermo Fisher Scientific Inc Co ,27.1672
WYN,Wyndham Worldwide Corp Common   ,27.2488
LM,Legg Mason Inc. Common ,27.2695
SYK,Stryker Corporation Common Stoc ,27.32
CA,CA Inc. ,27.3351
IP,International Paper Company Com ,27.4348
LMT,Lockheed Martin Corporation Com ,27.4857
GT,Goodyear Tire & Rubber Company  ,27.5213
FOSL,Fossil Inc. ,27.5522
VAR,Varian Medical Systems Inc. Co ,27.6612
WMT,Wal-Mart Stores Inc. Common St ,27.6763
JNPR,Juniper Networks Inc. Common S ,27.702
MAR,Marriot International Common St ,27.7021
UNH,UnitedHealth Group Incorporated ,27.7798
SPY,SPDR S&P 500 ETF,27.7854
DNB,Dun & Bradstreet Corporation (T ,27.8824
HD, Home Depot  Inc. (The) Common S ,28.0192
EXPD,Expeditors International of Was ,28.0249
REGN,Regeneron Pharmaceuticals Inc. ,28.1033
MOS,Mosaic Company (The) Common Sto ,28.1174
INTC,Intel Corporation ,28.1761
HRS, Harris Corporation Common ,28.337
GOOG,Google Inc. ,28.4513
BRCM,Broadcom Corporation ,28.5051
DOV,Dover Corporation Common ,28.5288
PKI,PerkinElmer Inc. Common ,28.5426
DE,Deere & Company Common ,28.6699
CF,CF Industries Holdings Inc. Co ,28.705
NDAQ,The NASDAQ OMX Group Inc. ,28.8116
THC,Tenet Healthcare Corporation Co ,28.8213
CERN,Cerner Corporation ,28.8873
SHW,Sherwin-Williams Company (The)  ,28.9434
DLPH, Delphi Automotive plc Ordinary  ,28.9862
HOT, Starwood Hotels & Resorts World ,28.9998
BDX,Becton Dickinson and Company C ,29.0423
MSI, Motorola Solutions  Inc. Common ,29.0435
HIG, Hartford Financial Services Gro ,29.1167
KMB,Kimberly-Clark Corporation Comm ,29.1168
CL,Colgate-Palmolive Company Commo ,29.1564
TXN,Texas Instruments Incorporated ,29.2069
PVH,PVH Corp. Common ,29.2524
RCL,Royal Caribbean Cruises Ltd. Co ,29.2859
WHR,Whirlpool Corporation Common St ,29.3171
PFG,Principal Financial Group Inc C ,29.3536
ARG,Airgas Inc. Common ,29.3835
PHM,PulteGroup Inc. Common ,29.4006
AIG,American International Group I ,29.4044
SNA,Snap-On Incorporated Common Sto ,29.4379
TXT,Textron Inc. Common ,29.5009
DHI,D.R. Horton Inc. Common ,29.505
UHS,Universal Health Services Inc. ,29.5052
GMCR,Green Mountain Coffee Roasters ,29.527
TJX,TJX Companies Inc. (The) Commo ,29.624
AXP,American Express Company Common ,29.7871
AMZN,Amazon.com Inc. ,29.8502
CLX,Clorox Company (The) Common Sto ,29.8658
MJN,Mead Johnson Nutrition Company  ,29.9396
SYY,Sysco Corporation Common ,29.9825
LEN,Lennar Corporation Class A Comm ,29.9954
