4957,HZO, MarineMax  Inc. Common ,Services,Specialty Retail  Other
4960,IAF, Aberdeen Australia Equity Fund  ,N/A,N/A
4965,IBCA, Intervest Bancshares Corp. ,Financial,Credit Services
4981,ICH, Investors Capital Holdings  Ltd ,Financial,Diversified Investments
4983,ICLR, ICON plc ,Healthcare,Medical Laboratories & Research
10300,IFGL,iShares FTSE EPRA/NAREIT Global Real Estate ex-U.S. Index Fund ETF,Global Equity ETF,
10312,IGN,iShares Goldman Sachs Network Index Fund ETF,US Equity ETF,
10277,IHF,iShares Dow Jones U.S. Health Care Providers Index Fund ETF,US Equity ETF,
10281,IHI,iShares Dow Jones U.S. Medical Devices Index Fund ETF,US Equity ETF,
5026,IHS, IHS Inc. IHS Inc. Class A Commo ,Technology,Information & Delivery Services
10553,ILB,PIMCO Global Adv Inf-Linked Bond Str ETF,Fixed Income ETF,
5042,IM, Ingram Micro Inc. Common ,Services,Computers Wholesale
5044,IMF, Western Asset Inflation Managem ,N/A,N/A
5050,IMMU, Immunomedics  Inc. ,Healthcare,Biotechnology
1742,IMRS,Imris Inc ,Healthcare,Medical Instruments & Supplies
5058,INN, Summit Hotel Properties  Inc. C ,Financial,Real Estate Development
1768,INUV,Inuvo Inc New ,Services,Marketing Services
5064,INXN, InterXion Holding N.V. Ordinary ,Technology,Internet Information Providers
1789,IR,Ingersoll-Rand plc (Ireland) ,Industrial Goods,Diversified Machinery
5070,IRDMZ, Iridium Communications Inc ,N/A,N/A
1803,ISF,ING Group N.V. Perp Hybrid Cap ,NULL,NULL
5078,ISM, SLM Corporation ,N/A,N/A
1824,ITRI,Itron Inc. ,Technology,Scientific & Technical Instruments
1826,ITT,ITT Corporation Common ,Industrial Goods,Diversified Machinery
1827,ITUB,Itau Unibanco Banco Holding SA  ,Financial,Foreign Money Center Banks
1840,JAKK,JAKKS Pacific Inc. ,Consumer Goods,Toys & Games
5103,JIVE, Jive Software  Inc. ,Technology,Application Software
5105,JJC, iPath Dow Jones UBS Copper Tota ,N/A,N/A
5106,JJG, iPath Dow Jones UBS Grains Tota ,N/A,N/A
5107,JJM, iPath Dow Jones UBS Industrial  ,N/A,N/A
1865,JMBA,Jamba Inc. ,Services,Restaurants
1873,JOEZ,Joe's Jeans Inc. ,Consumer Goods,Textile - Apparel Clothing
1874,JOSB,Jos. A. Bank Clothiers Inc. ,Services,Apparel Stores
1884,JWN,Nordstrom Inc. Common ,Services,Apparel Stores
5142,JZV, Lehman ABS Corp 7.00% Corporate ,N/A,N/A
1901,KDN,Kaydon Corporation Common ,Industrial Goods,Machine Tools & Accessories
1906,KEQU,Kewaunee Scientific Corporation ,Technology,Scientific & Technical Instruments
1910,KEYN,Keynote Systems Inc. ,Technology,Internet Software & Services
1911,KEYW,The KEYW Holding Corporation ,Technology,Security Software & Services
1926,KIRK,Kirkland's Inc. ,Services,Home Furnishing Stores
1928,KKD,Krispy Kreme Doughnuts Inc. Co ,Services,Restaurants
1938,KNDI,Kandi Technolgies Corp. ,Consumer Goods,Auto Manufacturers - Major
1946,KONA,Kona Grill Inc. ,Services,Restaurants
1947,KONE,Kingtone Wirelessinfo Solution  ,Technology,Business Software & Services
1948,KONG,KongZhong Corporation ,Technology,Multimedia & Graphics Software
5165,KSM, DSW Strategic Municiple Income  ,N/A,N/A
1961,KSS,Kohl's Corporation Common ,Services,Department Stores
1967,KTEC,Key Technology Inc. ,Consumer Goods,Processed & Packaged Goods
1968,KTOS,Kratos Defense & Security Solut ,Services,Security & Protection Services
1975,KXM,Kobex Minerals Inc. ,Basic Materials,Industrial Metals & Minerals
5171,KYAK, Kayak Software Corporation ,Technology,Internet Information Providers
5175,LAQ, Aberdeen Latin America Equity F ,Financial,Closed-End Fund - Foreign
1996,LCI,Lannett Co Inc Common ,Healthcare,Drug Manufacturers - Other
11354,LIN,LIN Media LLC ,Services,Broadcasting - TV
2027,LINTA,Liberty Interactive Corporation ,Services,Catalog & Mail Order Houses
2032,LKFN,Lakeland Financial Corporation ,Financial,Regional - Midwest Banks
2058,LOCM,Local.com Corporation ,Technology,Internet Information Providers
5198,LPI, Laredo Petroleum Holdings  Inc. ,Basic Materials,Independent Oil & Gas
5204,LSKY, ETRACS Monthly 2xLeveraged ISE  ,N/A,N/A
2090,LTD,Limited Brands Inc. ,Services,Apparel Stores
2091,LTM,Life Time Fitness Common ,Services,Sporting Activities
2115,LYV,Live Nation Entertainment Inc. ,Services,Entertainment - Diversified
2118,M,Macy's Inc Common ,Services,Department Stores
2121,MAC,Macerich Company (The) Common S ,Financial,REIT - Retail
2150,MCBC,Macatawa Bank Corporation ,Financial,Regional - Midwest Banks
2168,MDAS,MedAssets Inc. ,Technology,Healthcare Information Services
2175,MDM,Mountain Province Diamonds Inc. ,Basic Materials,Nonmetallic Mineral Mining
2180,MDT,Medtronic Inc. Common ,Healthcare,Medical Appliances & Equipment
5231,MEMP, Memorial Production Partners LP ,Basic Materials,Independent Oil & Gas
2204,MFG,Mizuho Financial Group Inc. Sp ,Financial,Money Center Banks
2219,MGN,Mines Management Inc. Common S ,Basic Materials,Silver
2246,MLG,MetLife Inc. 5.875% Sr Nt 11/2 ,NULL,NULL
2254,MLVF,Malvern Federal Bancorp Inc. ,Financial,Savings & Loans
2264,MNDO,MIND C.T.I. Ltd. ,Technology,Information Technology Services
5285,MNP, Western Asset Municipal Partner ,N/A,N/A
2269,MNRK,Monarch Financial Holdings Inc ,Financial,Regional - Mid-Atlantic Banks
2283,MON,Monsanto Company Common ,Basic Materials,Agricultural Chemicals
5289,MORN, Morningstar  Inc. ,Technology,Information & Delivery Services
2287,MOV,Movado Group Inc. Common ,Consumer Goods,Recreational Goods Other
2294,MPG,MPG Office Trust Inc. Common S ,Financial,REIT - Office
5293,MPO, Midstates Petroleum Company  In ,Basic Materials,Independent Oil & Gas
2298,MPX,Marine Products Corporation Com ,Consumer Goods,Recreational Goods Other
2318,MSG,The Madison Square Garden Compa ,Services,Entertainment - Diversified
5303,MSJ, Morgan Stanley Cap Trust VI Cap ,N/A,N/A
5304,MSK, Morgan Stanley Cap TR VIII GDT  ,N/A,N/A
2325,MSTR,MicroStrategy Incorporated ,Technology,Business Software & Services
5307,MSZ, Morgan Stanley Capital Trust VI ,N/A,N/A
2334,MTN,Vail Resorts Inc. Common ,Services,Resorts & Casinos
10237,MUAD,iShares 2015 S&P AMT-Free Municipal Series ETF,Fixed Income ETF,
10476,MUB,iShares S&P National Municipal Bond Fund ETF,Fixed Income ETF,
2346,MUR,Murphy Oil Corporation Common S ,Basic Materials,Oil & Gas Refining & Marketing
2350,MVIS,Microvision Inc. ,Technology,Diversified Electronics
5350,NAT, Nordic American Tankers Limited ,Services,Shipping
2379,NAUH,National American University Ho ,Services,Education & Training Services
5351,NAVB, Navidea Biopharmaceuticals  Inc ,Healthcare,Medical Appliances & Equipment
5359,NBTF, NB&T FINANCIAL GROUP INC ,Financial,Regional - Southeast Banks
2397,NCR,NCR Corporation Common ,Technology,Information Technology Services
2403,NDZ,Nordion Inc. Common ,Healthcare,Specialized Health Services
2416,NEWN,New Energy Systems Group. Commo ,Technology,Diversified Electronics
2434,NGT,Eastern American Natural Gas Tr ,Financial,Diversified Investments
2439,NICE,NICE-Systems Limited ,NULL,NULL
2444,NINE,Ninetowns Internet Technology G ,Technology,Business Software & Services
5388,NJV, Nuveen New Jersey Municipal Val ,N/A,N/A
2447,NKA,Niska Gas Storage Partners LLC  ,Utilities,Gas Utilities
2453,NLS,Nautilus Inc. Common ,Consumer Goods,Sporting Goods
2466,NOAH,Noah Holdings Ltd. American Dep ,Financial,Asset Management
2470,NOK,Nokia Corporation Sponsored Ame ,Technology,Communication Equipment
2477,NPD,China Nepstar Chain Drugstore L ,Services,Drug Stores
5418,NPN, Nuveen Pennsylvania Municipal V ,N/A,N/A
5435,NRGM, Inergy Midstream  L.P. Common U ,Basic Materials,Oil & Gas Pipelines
5436,NRK, Nuveen New York AMT-Free Munici ,N/A,N/A
2487,NRP,Natural Resources Partners LP ,Basic Materials,Industrial Metals & Minerals
2488,NRT,North European Oil Royality Tru ,Financial,Diversified Investments
2490,NSC,Norfolk Southern Corporation Co ,Services,Railroads
2498,NSYS,Nortech Systems Incorporated ,Technology,Diversified Electronics
2503,NTGR,NETGEAR Inc. ,Technology,Communication Equipment
2508,NTRS,Northern Trust Corporation ,Financial,Regional - Midwest Banks
2512,NTZ,Natuzzi S.p.A. ,Consumer Goods,Home Furnishings & Fixtures
2529,NVSL,Naugatuck Valley Financial Corp ,Financial,Savings & Loans
2541,NWY,New York & Company Inc. New Yo ,Services,Apparel Stores
5467,NXJ, Nuveen New Jersey Dividend Adva ,N/A,N/A
2551,NYT,New York Times Company (The) Co ,Services,Publishing - Newspapers
5480,OAK, Oaktree Capital Group  LLC Clas ,Financial,Asset Management
5481,OBAS, Optibase Ltd. ,Financial,Property Management
2567,ODFL,Old Dominion Freight Line Inc. ,Services,Trucking
2574,OFIX,Orthofix International N.V. ,Healthcare,Medical Appliances & Equipment
2575,OFLX,Omega Flex Inc. ,Industrial Goods,Industrial Equipment & Components
2581,OIIM,O2Micro International Limited ,Technology,Semiconductor - Integrated Circuits
2606,ONP,Orient Paper Inc. NEW Common S ,Consumer Goods,Paper & Paper Products
