3585,TRK,Speedway Motorsports Inc. Comm ,Services,Sporting Activities
3588,TRMD,TORM A/S ,NULL,NULL
5828,TROVU, TrovaGene  Inc. ,N/A,N/A
10548,TRSY,PIMCO Broad U.S. Treasury Index Fund ETF,Fixed Income ETF,
3618,TSU,Tele Celular Sul Participacoes  ,Technology,Wireless Communications
10766,TTT,ProShares UltraPro Short 20+ Year Treasury ETF,Commodity Based ETF,
5867,UBC, E-TRACS USB Bloomberg Commodity ,N/A,N/A
10534,VNM,Market Vectors Vietnam ETF,Global Equity ETF,
5927,VNOD, Vornado Realty L.P. 7.875% Publ ,N/A,N/A
3844,WATG,WONDER AUTO TECH INC ,Consumer Goods,Auto Parts
3864,WEN,Wendy's Company (The) ,Services,Restaurants
3896,WLT,Walter Energy Inc. Common Stoc ,Basic Materials,Industrial Metals & Minerals
3909,WOR,Worthington Industries Inc. Co ,Basic Materials,Steel & Iron
3942,WTM,White Mountains Insurance Group ,Financial,Property & Casualty Insurance
3963,X,United States Steel Corporation ,Basic Materials,Steel & Iron
10955,XTN,SPDR S&P Transportation ETF,US Equity ETF,
5989,YINN, Direxion Daily China Bull 3x Sh ,N/A,N/A
3996,YOKU,Youku Inc. American Depositary  ,Technology,Internet Information Providers
4001,YTEC,Yucheng Technologies Limited ,Technology,Business Software & Services
4022,ZNH,China Southern Airlines Company ,Services,Major Airlines
6000,ZNWAW, Zion Oil & Gas Inc ,N/A,N/A
