5566,PMF, PIMCO Municipal Income Fund Com ,N/A,N/A
5569,PMO, Putnam Municipal Opportunities  ,Financial,Closed-End Fund - Debt
5570,PMX, PIMCO Municipal Income Fund III ,N/A,N/A
2834,PRI,Primerica Inc. Common ,Financial,Life Insurance
5581,PRLB, Proto Labs  Inc. Common stock ,Industrial Goods,Machine Tools & Accessories
2849,PRWT,Premier West Bancorp ,Financial,Regional - Pacific Banks
5586,PSF, Cohen & Steers Select Preferred ,N/A,N/A
2858,PSID,POSITIVEID CORPORATI ,Technology,Communication Equipment
5589,PSMI, Peregrine Semiconductor Corp. ,Technology,Semiconductor - Integrated Circuits
2864,PSTB,Park Sterling Bank ,Financial,Regional - Mid-Atlantic Banks
2890,PVH,PVH Corp. Common ,Consumer Goods,Textile - Apparel Clothing
2900,PWRD,Perfect World Co. Ltd. ,Technology,Multimedia & Graphics Software
2901,PX,Praxair Inc. Common ,Basic Materials,Synthetics
5607,PZC, PIMCO California Municipal Inco ,N/A,N/A
2910,QADA,QAD Inc. ,Technology,Application Software
10106,QCLN,First Trust NASDAQ Clean Edge U.S. Liquid Series Index Fund ETF,US Equity ETF,
2944,RBC,Regal Beloit Corporation Common ,Industrial Goods,Industrial Electrical Equipment
2948,RBNF,Rurban Financial Corp ,Financial,Regional - Midwest Banks
2958,RCON,Recon Technology Ltd. ,Basic Materials,Oil & Gas Equipment & Services
10305,REZ,iShares FTSE NAREIT Residential Index Fund ETF,US Equity ETF,
5640,RLJ, RLJ Lodging Trust Common Shares ,Financial,REIT - Hotel/Motel
3013,RLOC,ReachLocal Inc. ,Services,Advertising Agencies
3046,RPM,RPM International Inc. Common S ,Basic Materials,Specialty Chemicals
3055,RS,Reliance Steel & Aluminum Co. C ,Industrial Goods,Metal Fabrication
3067,RTK,Rentech Inc. Common ,Basic Materials,Agricultural Chemicals
3072,RUSHA,Rush Enterprises Inc. ,NULL,NULL
3073,RUSHB,Rush Enterprises Inc. ,Services,Auto Dealerships
3077,RVSB,Riverview Bancorp Inc ,Financial,Savings & Loans
10210,RYT,Guggenheim S&P Equal Weight Technology ETF,US Equity ETF,
